"","y","site","area","year","month","pocc","socc","ndays","season","aspect","habitat","elevation","slope","rugg","popden","roadden","distpop","distroad"
"12217",1,76,4,2015,1,15,72,64,1,1,4,0.376643504926464,-0.511954910348844,7,-0.690305509071775,0.0346377922119502,0.0130838015985266,-0.43560865939234
"12218",0,77,4,2015,1,15,72,49,1,0,2,0.165561154275691,-0.974133569907409,3,-0.66956216569234,0.488851856539822,-0.000620982014447462,0.0386625921162758
"12219",0,78,4,2015,1,15,72,90,1,1,4,0.376643504926464,-0.511954910348844,7,-0.692853908564999,0.0346377922119502,0.0130838015985266,-0.941189769921883
"12220",0,79,4,2015,1,15,72,115,1,1,1,-0.182539564341374,-0.0761094998917675,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12222",1,81,4,2015,1,15,72,114,1,1,1,-0.0381147981066342,-0.925710376754718,5,-0.681880035602537,1.44599174234953,-0.252850776375576,0.354520898363524
"12223",1,82,4,2015,1,15,72,117,1,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,0.0386625921162758
"12225",0,84,4,2015,1,15,72,121,1,1,1,-0.823193014562142,-0.284658612693014,6,-0.681880035602537,1.29017564247842,-0.236838576077921,-0.43560865939234
"12227",1,86,4,2015,1,15,72,121,1,1,1,-0.182539564341374,-0.160712815385203,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12228",0,87,5,2015,1,15,72,69,1,1,3,-0.0603339929119787,-1.68423274800719,5,-1.30257820796914,-1.72653871681979,-0.869286667572581,0.567530687798904
"12229",0,88,5,2015,1,15,72,80,1,0,2,-0.267713144428528,-1.31496623379608,5,-1.35051841021339,-1.70311727568122,-0.883172441953913,1.12474360907435
"12230",0,89,5,2015,1,15,72,101,1,0,2,-0.463982698542405,-0.457764984348873,4,-1.53189194200087,-1.6668772189348,-0.75310229893183,1.39680285871217
"12231",0,90,5,2015,1,15,72,104,1,0,4,0.0803875741885368,-0.832911879586625,5,-1.53754957699694,-1.67385651943945,-0.757159436785215,1.39680285871217
"12232",0,91,5,2015,1,15,72,51,1,0,2,0.0803875741885368,-0.832911879586625,5,-1.45687021194848,-1.67385651943945,-0.757159436785215,0.889681122773246
"12233",0,92,5,2015,1,15,72,96,1,1,2,-0.0381147981066342,-0.519640635469936,3,-1.35909138772174,-1.672544348743,-0.62035912308817,1.12474360907435
"12234",0,93,5,2015,1,15,72,121,1,1,3,-0.541749880361111,0.0314243461418796,4,-1.28047547591616,-1.75467927907329,-0.595663431733295,0.567530687798904
"12236",0,95,5,2015,1,15,72,59,1,0,4,0.580319457308789,-1.0749622729178,4,-1.53754957699694,-1.61594458248308,-0.631111995319882,1.12474360907435
"12237",0,96,5,2015,1,15,72,121,1,1,2,-0.0751467894488751,-1.06056377092281,2,-1.40285508791923,-1.67887788370776,-0.49538000766261,1.39680285871217
"12238",1,97,5,2015,1,15,72,110,1,1,2,-0.793567421488349,0.38069406477382,4,-1.33310438263864,-1.76969219693826,-0.473126028388951,0.889681122773246
"12239",0,98,5,2015,1,15,72,86,1,1,3,-0.793567421488349,0.38069406477382,4,-1.31327043372647,-1.76969219693826,-0.473126028388951,0.279390825208203
"12242",0,101,6,2015,1,15,72,68,1,1,2,1.06543854389215,0.111304282583375,6,-1.00646267368233,0.747483217148883,-0.349937970008735,-0.43560865939234
"12246",0,105,6,2015,1,15,72,121,1,1,2,0.450707487610946,0.749391650947154,5,-0.862850603457074,1.14585213352944,-0.194082618024845,-1.29868951222215
"12247",0,106,6,2015,1,15,72,121,1,1,2,1.19505051358999,0.547688225783145,6,-0.867330878314817,1.0783611525748,-0.263622622452304,-0.797119838626532
"12248",0,107,6,2015,1,15,72,121,1,1,2,1.48390004605947,0.958149204998172,5,-0.86745978401857,1.00499268736285,-0.349937970008735,-0.231863034954933
"12250",0,109,6,2015,1,15,72,121,1,1,2,2.82445813264859,-0.199735185324294,6,-1.10265433307076,0.522748327226565,-0.620359492708527,0.567530687798904
"12252",0,111,6,2015,1,15,72,121,1,1,2,1.9801287300455,0.806045152363484,4,-1.00219937940388,0.697417161861723,-0.441998449987564,0.0386625921162758
"12254",0,113,6,2015,1,15,72,55,1,1,2,1.06543854389215,1.07841116469255,7,-1.30234808029071,0.668284201602465,-0.282664970440211,-1.29868951222215
"12256",0,115,6,2015,1,15,72,70,1,1,1,1.48390004605947,0.638336606274435,5,-1.27554167958162,0.622736243218872,-0.169342079399935,-1.55148006748693
"12257",0,116,6,2015,1,15,72,90,1,1,2,1.48390004605947,0.638336606274435,5,-1.27554167958162,0.622736243218872,-0.169342079399935,-1.55148006748693
"12258",0,117,6,2015,1,15,72,43,1,1,2,3.06516607637315,-0.545816775221698,7,-1.30234808029071,0.614596883165043,-0.335656085811019,-0.941189769921883
"12259",0,118,6,2015,1,15,72,106,1,1,4,0.809917803630683,0.376545171737127,7,-1.23527468020709,0.612237181240314,-0.220995661903972,-1.29868951222215
"12287",0,146,9,2015,1,15,72,67,1,0,4,1.51722883826748,0.0758012105856435,7,-0.896772150087905,-0.313013931386508,-1.23624387953054,-0.33089947235684
"12289",0,148,9,2015,1,15,72,121,1,0,4,0.558100262503445,-0.135492532803996,7,-0.896772150087905,-0.551506398106732,-1.33326010605507,-0.941189769921883
"12290",0,149,9,2015,1,15,72,106,1,0,2,0.424785093671377,0.13595524260184,7,-1.01467052525038,-0.199310283298554,-1.12842423519042,0.279390825208203
"12291",0,150,9,2015,1,15,72,48,1,0,2,0.498849076355859,0.744214456502523,7,-0.97754707210083,0.0244124172048172,-1.12842423519042,-0.941189769921883
"12296",0,155,9,2015,1,15,72,121,1,0,2,0.78029221055689,0.244044057976748,7,-0.97754707210083,0.189951755656232,-1.06020414505936,-0.33089947235684
"12298",0,157,9,2015,1,15,72,121,1,0,4,1.872735955153,0.640270467923131,6,-1.0323531598181,0.470322004545736,-0.883173427608199,0.279390825208203
"12386",1,74,4,2015,2,15,73,121,1,1,4,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.43560865939234
"12388",1,76,4,2015,2,15,73,64,1,1,4,0.376643504926464,-0.511954910348844,7,-0.690305509071775,0.0346377922119502,0.0130838015985266,-0.43560865939234
"12390",0,78,4,2015,2,15,73,90,1,1,4,0.376643504926464,-0.511954910348844,7,-0.692853908564999,0.0346377922119502,0.0130838015985266,-0.941189769921883
"12391",1,79,4,2015,2,15,73,115,1,1,1,-0.182539564341374,-0.0761094998917675,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12393",0,81,4,2015,2,15,73,114,1,1,1,-0.0381147981066342,-0.925710376754718,5,-0.681880035602537,1.44599174234953,-0.252850776375576,0.354520898363524
"12394",1,82,4,2015,2,15,73,117,1,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,0.0386625921162758
"12396",0,84,4,2015,2,15,73,121,1,1,1,-0.823193014562142,-0.284658612693014,6,-0.681880035602537,1.29017564247842,-0.236838576077921,-0.43560865939234
"12398",1,86,4,2015,2,15,73,121,1,1,1,-0.182539564341374,-0.160712815385203,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12399",0,87,5,2015,2,15,73,69,1,1,3,-0.0603339929119787,-1.68423274800719,5,-1.30257820796914,-1.72653871681979,-0.869286667572581,0.567530687798904
"12400",0,88,5,2015,2,15,73,80,1,0,2,-0.267713144428528,-1.31496623379608,5,-1.35051841021339,-1.70311727568122,-0.883172441953913,1.12474360907435
"12401",0,89,5,2015,2,15,73,101,1,0,2,-0.463982698542405,-0.457764984348873,4,-1.53189194200087,-1.6668772189348,-0.75310229893183,1.39680285871217
"12402",0,90,5,2015,2,15,73,104,1,0,4,0.0803875741885368,-0.832911879586625,5,-1.53754957699694,-1.67385651943945,-0.757159436785215,1.39680285871217
"12404",0,92,5,2015,2,15,73,96,1,1,2,-0.0381147981066342,-0.519640635469936,3,-1.35909138772174,-1.672544348743,-0.62035912308817,1.12474360907435
"12405",1,93,5,2015,2,15,73,121,1,1,3,-0.541749880361111,0.0314243461418796,4,-1.28047547591616,-1.75467927907329,-0.595663431733295,0.567530687798904
"12408",0,96,5,2015,2,15,73,121,1,1,2,-0.0751467894488751,-1.06056377092281,2,-1.40285508791923,-1.67887788370776,-0.49538000766261,1.39680285871217
"12409",1,97,5,2015,2,15,73,110,1,1,2,-0.793567421488349,0.38069406477382,4,-1.33310438263864,-1.76969219693826,-0.473126028388951,0.889681122773246
"12410",1,98,5,2015,2,15,73,86,1,1,3,-0.793567421488349,0.38069406477382,4,-1.31327043372647,-1.76969219693826,-0.473126028388951,0.279390825208203
"12413",0,101,6,2015,2,15,73,68,1,1,2,1.06543854389215,0.111304282583375,6,-1.00646267368233,0.747483217148883,-0.349937970008735,-0.43560865939234
"12417",0,105,6,2015,2,15,73,121,1,1,2,0.450707487610946,0.749391650947154,5,-0.862850603457074,1.14585213352944,-0.194082618024845,-1.29868951222215
"12418",0,106,6,2015,2,15,73,121,1,1,2,1.19505051358999,0.547688225783145,6,-0.867330878314817,1.0783611525748,-0.263622622452304,-0.797119838626532
"12419",0,107,6,2015,2,15,73,121,1,1,2,1.48390004605947,0.958149204998172,5,-0.86745978401857,1.00499268736285,-0.349937970008735,-0.231863034954933
"12421",0,109,6,2015,2,15,73,121,1,1,2,2.82445813264859,-0.199735185324294,6,-1.10265433307076,0.522748327226565,-0.620359492708527,0.567530687798904
"12423",0,111,6,2015,2,15,73,121,1,1,2,1.9801287300455,0.806045152363484,4,-1.00219937940388,0.697417161861723,-0.441998449987564,0.0386625921162758
"12427",0,115,6,2015,2,15,73,70,1,1,1,1.48390004605947,0.638336606274435,5,-1.27554167958162,0.622736243218872,-0.169342079399935,-1.55148006748693
"12428",0,116,6,2015,2,15,73,90,1,1,2,1.48390004605947,0.638336606274435,5,-1.27554167958162,0.622736243218872,-0.169342079399935,-1.55148006748693
"12430",0,118,6,2015,2,15,73,106,1,1,4,0.809917803630683,0.376545171737127,7,-1.23527468020709,0.612237181240314,-0.220995661903972,-1.29868951222215
"12458",0,146,9,2015,2,15,73,67,1,0,4,1.51722883826748,0.0758012105856435,7,-0.896772150087905,-0.313013931386508,-1.23624387953054,-0.33089947235684
"12460",0,148,9,2015,2,15,73,121,1,0,4,0.558100262503445,-0.135492532803996,7,-0.896772150087905,-0.551506398106732,-1.33326010605507,-0.941189769921883
"12461",0,149,9,2015,2,15,73,106,1,0,2,0.424785093671377,0.13595524260184,7,-1.01467052525038,-0.199310283298554,-1.12842423519042,0.279390825208203
"12467",0,155,9,2015,2,15,73,121,1,0,2,0.78029221055689,0.244044057976748,7,-0.97754707210083,0.189951755656232,-1.06020414505936,-0.33089947235684
"12469",0,157,9,2015,2,15,73,121,1,0,4,1.872735955153,0.640270467923131,6,-1.0323531598181,0.470322004545736,-0.883173427608199,0.279390825208203
"12557",1,74,4,2015,3,15,74,121,1,1,4,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.43560865939234
"12561",0,78,4,2015,3,15,74,90,1,1,4,0.376643504926464,-0.511954910348844,7,-0.692853908564999,0.0346377922119502,0.0130838015985266,-0.941189769921883
"12562",1,79,4,2015,3,15,74,115,1,1,1,-0.182539564341374,-0.0761094998917675,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12564",0,81,4,2015,3,15,74,114,1,1,1,-0.0381147981066342,-0.925710376754718,5,-0.681880035602537,1.44599174234953,-0.252850776375576,0.354520898363524
"12565",0,82,4,2015,3,15,74,117,1,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,0.0386625921162758
"12567",1,84,4,2015,3,15,74,121,1,1,1,-0.823193014562142,-0.284658612693014,6,-0.681880035602537,1.29017564247842,-0.236838576077921,-0.43560865939234
"12569",1,86,4,2015,3,15,74,121,1,1,1,-0.182539564341374,-0.160712815385203,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12570",0,87,5,2015,3,15,74,69,1,1,3,-0.0603339929119787,-1.68423274800719,5,-1.30257820796914,-1.72653871681979,-0.869286667572581,0.567530687798904
"12571",0,88,5,2015,3,15,74,80,1,0,2,-0.267713144428528,-1.31496623379608,5,-1.35051841021339,-1.70311727568122,-0.883172441953913,1.12474360907435
"12572",0,89,5,2015,3,15,74,101,1,0,2,-0.463982698542405,-0.457764984348873,4,-1.53189194200087,-1.6668772189348,-0.75310229893183,1.39680285871217
"12573",0,90,5,2015,3,15,74,104,1,0,4,0.0803875741885368,-0.832911879586625,5,-1.53754957699694,-1.67385651943945,-0.757159436785215,1.39680285871217
"12574",0,91,5,2015,3,15,74,51,1,0,2,0.0803875741885368,-0.832911879586625,5,-1.45687021194848,-1.67385651943945,-0.757159436785215,0.889681122773246
"12575",0,92,5,2015,3,15,74,96,1,1,2,-0.0381147981066342,-0.519640635469936,3,-1.35909138772174,-1.672544348743,-0.62035912308817,1.12474360907435
"12576",1,93,5,2015,3,15,74,121,1,1,3,-0.541749880361111,0.0314243461418796,4,-1.28047547591616,-1.75467927907329,-0.595663431733295,0.567530687798904
"12578",0,95,5,2015,3,15,74,59,1,0,4,0.580319457308789,-1.0749622729178,4,-1.53754957699694,-1.61594458248308,-0.631111995319882,1.12474360907435
"12579",0,96,5,2015,3,15,74,121,1,1,2,-0.0751467894488751,-1.06056377092281,2,-1.40285508791923,-1.67887788370776,-0.49538000766261,1.39680285871217
"12580",1,97,5,2015,3,15,74,110,1,1,2,-0.793567421488349,0.38069406477382,4,-1.33310438263864,-1.76969219693826,-0.473126028388951,0.889681122773246
"12581",0,98,5,2015,3,15,74,86,1,1,3,-0.793567421488349,0.38069406477382,4,-1.31327043372647,-1.76969219693826,-0.473126028388951,0.279390825208203
"12588",0,105,6,2015,3,15,74,121,1,1,2,0.450707487610946,0.749391650947154,5,-0.862850603457074,1.14585213352944,-0.194082618024845,-1.29868951222215
"12589",0,106,6,2015,3,15,74,121,1,1,2,1.19505051358999,0.547688225783145,6,-0.867330878314817,1.0783611525748,-0.263622622452304,-0.797119838626532
"12590",1,107,6,2015,3,15,74,121,1,1,2,1.48390004605947,0.958149204998172,5,-0.86745978401857,1.00499268736285,-0.349937970008735,-0.231863034954933
"12592",0,109,6,2015,3,15,74,121,1,1,2,2.82445813264859,-0.199735185324294,6,-1.10265433307076,0.522748327226565,-0.620359492708527,0.567530687798904
"12594",0,111,6,2015,3,15,74,121,1,1,2,1.9801287300455,0.806045152363484,4,-1.00219937940388,0.697417161861723,-0.441998449987564,0.0386625921162758
"12601",0,118,6,2015,3,15,74,106,1,1,4,0.809917803630683,0.376545171737127,7,-1.23527468020709,0.612237181240314,-0.220995661903972,-1.29868951222215
"12631",0,148,9,2015,3,15,74,121,1,0,4,0.558100262503445,-0.135492532803996,7,-0.896772150087905,-0.551506398106732,-1.33326010605507,-0.941189769921883
"12632",0,149,9,2015,3,15,74,106,1,0,2,0.424785093671377,0.13595524260184,7,-1.01467052525038,-0.199310283298554,-1.12842423519042,0.279390825208203
"12638",0,155,9,2015,3,15,74,121,1,0,2,0.78029221055689,0.244044057976748,7,-0.97754707210083,0.189951755656232,-1.06020414505936,-0.33089947235684
"12640",0,157,9,2015,3,15,74,121,1,0,4,1.872735955153,0.640270467923131,6,-1.0323531598181,0.470322004545736,-0.883173427608199,0.279390825208203
"12728",1,74,4,2015,5,16,75,78,0,1,4,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.43560865939234
"12729",0,75,4,2015,5,16,75,184,0,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,-0.797119838626532
"12730",0,76,4,2015,5,16,75,174,0,1,4,0.376643504926464,-0.511954910348844,7,-0.690305509071775,0.0346377922119502,0.0130838015985266,-0.43560865939234
"12731",0,77,4,2015,5,16,75,116,0,0,2,0.165561154275691,-0.974133569907409,3,-0.66956216569234,0.488851856539822,-0.000620982014447462,0.0386625921162758
"12733",1,79,4,2015,5,16,75,65,0,1,1,-0.182539564341374,-0.0761094998917675,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12734",1,80,4,2015,5,16,75,97,0,1,1,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.797119838626532
"12735",0,81,4,2015,5,16,75,76,0,1,1,-0.0381147981066342,-0.925710376754718,5,-0.681880035602537,1.44599174234953,-0.252850776375576,0.354520898363524
"12736",0,82,4,2015,5,16,75,175,0,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,0.0386625921162758
"12738",1,84,4,2015,5,16,75,78,0,1,1,-0.823193014562142,-0.284658612693014,6,-0.681880035602537,1.29017564247842,-0.236838576077921,-0.43560865939234
"12740",1,86,4,2015,5,16,75,184,0,1,1,-0.182539564341374,-0.160712815385203,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12741",1,87,5,2015,5,16,75,184,0,1,3,-0.0603339929119787,-1.68423274800719,5,-1.30257820796914,-1.72653871681979,-0.869286667572581,0.567530687798904
"12742",0,88,5,2015,5,16,75,184,0,0,2,-0.267713144428528,-1.31496623379608,5,-1.35051841021339,-1.70311727568122,-0.883172441953913,1.12474360907435
"12743",0,89,5,2015,5,16,75,184,0,0,2,-0.463982698542405,-0.457764984348873,4,-1.53189194200087,-1.6668772189348,-0.75310229893183,1.39680285871217
"12744",0,90,5,2015,5,16,75,184,0,0,4,0.0803875741885368,-0.832911879586625,5,-1.53754957699694,-1.67385651943945,-0.757159436785215,1.39680285871217
"12745",1,91,5,2015,5,16,75,128,0,0,2,0.0803875741885368,-0.832911879586625,5,-1.45687021194848,-1.67385651943945,-0.757159436785215,0.889681122773246
"12746",0,92,5,2015,5,16,75,141,0,1,2,-0.0381147981066342,-0.519640635469936,3,-1.35909138772174,-1.672544348743,-0.62035912308817,1.12474360907435
"12747",0,93,5,2015,5,16,75,159,0,1,3,-0.541749880361111,0.0314243461418796,4,-1.28047547591616,-1.75467927907329,-0.595663431733295,0.567530687798904
"12748",1,94,5,2015,5,16,75,168,0,1,2,0.0470587819805199,-0.974627356945718,4,-1.30257820796914,-1.70327164870434,-0.74503786036992,0.354520898363524
"12749",1,95,5,2015,5,16,75,184,0,0,4,0.580319457308789,-1.0749622729178,4,-1.53754957699694,-1.61594458248308,-0.631111995319882,1.12474360907435
"12750",1,96,5,2015,5,16,75,73,0,1,2,-0.0751467894488751,-1.06056377092281,2,-1.40285508791923,-1.67887788370776,-0.49538000766261,1.39680285871217
"12751",1,97,5,2015,5,16,75,122,0,1,2,-0.793567421488349,0.38069406477382,4,-1.33310438263864,-1.76969219693826,-0.473126028388951,0.889681122773246
"12752",1,98,5,2015,5,16,75,184,0,1,3,-0.793567421488349,0.38069406477382,4,-1.31327043372647,-1.76969219693826,-0.473126028388951,0.279390825208203
"12754",0,100,6,2015,5,16,75,176,0,1,2,1.69498239671024,0.380642907979125,5,-1.00664438155661,0.761994846790457,-0.252850899582362,-0.941189769921883
"12755",1,101,6,2015,5,16,75,128,0,1,2,1.06543854389215,0.111304282583375,6,-1.00646267368233,0.747483217148883,-0.349937970008735,-0.43560865939234
"12756",0,102,6,2015,5,16,75,183,0,1,2,2.08011510666955,0.398135195324177,7,-1.13175516979705,0.640639555617313,-0.327156665691802,-0.941189769921883
"12757",1,103,6,2015,5,16,75,182,0,1,3,1.73571758718671,1.52148438941624,7,-1.30634458465495,0.59044061512709,-0.39369473678296,-0.797119838626532
"12759",0,105,6,2015,5,16,75,184,0,1,2,0.450707487610946,0.749391650947154,5,-0.862850603457074,1.14585213352944,-0.194082618024845,-1.29868951222215
"12760",1,106,6,2015,5,16,75,184,0,1,2,1.19505051358999,0.547688225783145,6,-0.867330878314817,1.0783611525748,-0.263622622452304,-0.797119838626532
"12761",0,107,6,2015,5,16,75,184,0,1,2,1.48390004605947,0.958149204998172,5,-0.86745978401857,1.00499268736285,-0.349937970008735,-0.231863034954933
"12762",1,108,6,2015,5,16,75,182,0,1,2,2.56893739238713,1.14178840064022,5,-1.12066970682238,0.569459455238531,-0.527882820207226,0.0386625921162758
"12763",1,109,6,2015,5,16,75,184,0,1,2,2.82445813264859,-0.199735185324294,6,-1.10265433307076,0.522748327226565,-0.620359492708527,0.567530687798904
"12764",0,110,6,2015,5,16,75,182,0,1,2,2.66892376901118,0.214433515865596,4,-0.992561379978302,0.667963580708304,-0.527882820207226,0.567530687798904
"12765",1,111,6,2015,5,16,75,184,0,1,2,1.9801287300455,0.806045152363484,4,-1.00219937940388,0.697417161861723,-0.441998449987564,0.0386625921162758
"12768",1,114,6,2015,5,16,75,178,0,1,1,0.828433799301803,-0.433915775916838,6,-1.22243659134155,0.506928202436721,-0.111970469966378,-2.16177036505197
"12770",1,116,6,2015,5,16,75,183,0,1,2,1.48390004605947,0.638336606274435,5,-1.27554167958162,0.622736243218872,-0.169342079399935,-1.55148006748693
"12772",1,118,6,2015,5,16,75,184,0,1,4,0.809917803630683,0.376545171737127,7,-1.23527468020709,0.612237181240314,-0.220995661903972,-1.29868951222215
"12800",1,146,9,2015,5,16,75,107,0,0,4,1.51722883826748,0.0758012105856435,7,-0.896772150087905,-0.313013931386508,-1.23624387953054,-0.33089947235684
"12801",0,147,9,2015,5,16,75,176,0,0,4,2.48006061316575,0.990292316395988,6,-1.0323531598181,0.134744456683586,-1.01462970857406,-0.941189769921883
"12802",1,148,9,2015,5,16,75,184,0,0,4,0.558100262503445,-0.135492532803996,7,-0.896772150087905,-0.551506398106732,-1.33326010605507,-0.941189769921883
"12803",1,149,9,2015,5,16,75,143,0,0,2,0.424785093671377,0.13595524260184,7,-1.01467052525038,-0.199310283298554,-1.12842423519042,0.279390825208203
"12804",1,150,9,2015,5,16,75,176,0,0,2,0.498849076355859,0.744214456502523,7,-0.97754707210083,0.0244124172048172,-1.12842423519042,-0.941189769921883
"12805",1,151,9,2015,5,16,75,175,0,0,2,0.498849076355859,0.744214456502523,7,-0.97754707210083,0.0244124172048172,-1.12842423519042,-0.941189769921883
"12806",0,152,9,2015,5,16,75,175,0,0,2,0.498849076355859,0.744214456502523,7,-0.97754707210083,0.0244124172048172,-1.12842423519042,-0.941189769921883
"12807",0,153,9,2015,5,16,75,175,0,0,3,0.795105007093787,2.85848009409796,6,-0.800566702278417,-0.0704455644809519,-1.05433937884794,-1.55148006748693
"12808",0,154,9,2015,5,16,75,176,0,0,2,0.498849076355859,0.744214456502523,7,-0.848161766448531,0.0244124172048172,-1.12842423519042,-0.941189769921883
"12809",0,155,9,2015,5,16,75,149,0,0,2,0.78029221055689,0.244044057976748,7,-0.97754707210083,0.189951755656232,-1.06020414505936,-0.33089947235684
"12810",0,156,9,2015,5,16,75,176,0,0,4,1.62462161315998,0.564770397167576,7,-1.08455751143668,0.297372195515926,-0.976994963780027,0.279390825208203
"12811",0,157,9,2015,5,16,75,184,0,0,4,1.872735955153,0.640270467923131,6,-1.0323531598181,0.470322004545736,-0.883173427608199,0.279390825208203
"12899",1,74,4,2015,6,16,76,78,0,1,4,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.43560865939234
"12900",0,75,4,2015,6,16,76,184,0,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,-0.797119838626532
"12901",0,76,4,2015,6,16,76,174,0,1,4,0.376643504926464,-0.511954910348844,7,-0.690305509071775,0.0346377922119502,0.0130838015985266,-0.43560865939234
"12902",1,77,4,2015,6,16,76,116,0,0,2,0.165561154275691,-0.974133569907409,3,-0.66956216569234,0.488851856539822,-0.000620982014447462,0.0386625921162758
"12904",1,79,4,2015,6,16,76,65,0,1,1,-0.182539564341374,-0.0761094998917675,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12905",1,80,4,2015,6,16,76,97,0,1,1,-0.726909837072315,0.0352349178552484,6,-0.63764207785318,1.1282400376398,-0.213135808209903,-0.797119838626532
"12906",0,81,4,2015,6,16,76,76,0,1,1,-0.0381147981066342,-0.925710376754718,5,-0.681880035602537,1.44599174234953,-0.252850776375576,0.354520898363524
"12907",0,82,4,2015,6,16,76,175,0,1,3,0.0618715785174163,-1.44171314082265,6,-0.690305509071775,0.562709452392746,-0.111970346759592,0.0386625921162758
"12908",0,83,4,2015,6,16,76,56,0,0,2,-0.030708399838186,-1.60780382748604,4,-0.66956216569234,0.896832048648771,-0.126739637001979,0.0386625921162758
"12909",1,84,4,2015,6,16,76,78,0,1,1,-0.823193014562142,-0.284658612693014,6,-0.681880035602537,1.29017564247842,-0.236838576077921,-0.43560865939234
"12911",0,86,4,2015,6,16,76,184,0,1,1,-0.182539564341374,-0.160712815385203,5,-0.666636241368555,0.199909663850452,-0.0900649194829942,-1.29868951222215
"12912",0,87,5,2015,6,16,76,184,0,1,3,-0.0603339929119787,-1.68423274800719,5,-1.30257820796914,-1.72653871681979,-0.869286667572581,0.567530687798904
"12913",0,88,5,2015,6,16,76,184,0,0,2,-0.267713144428528,-1.31496623379608,5,-1.35051841021339,-1.70311727568122,-0.883172441953913,1.12474360907435
"12914",0,89,5,2015,6,16,76,184,0,0,2,-0.463982698542405,-0.457764984348873,4,-1.53189194200087,-1.6668772189348,-0.75310229893183,1.39680285871217
"12915",1,90,5,2015,6,16,76,184,0,0,4,0.0803875741885368,-0.832911879586625,5,-1.53754957699694,-1.67385651943945,-0.757159436785215,1.39680285871217
"12916",0,91,5,2015,6,16,76,128,0,0,2,0.0803875741885368,-0.832911879586625,5,-1.45687021194848,-1.67385651943945,-0.757159436785215,0.889681122773246
"12917",0,92,5,2015,6,16,76,141,0,1,2,-0.0381147981066342,-0.519640635469936,3,-1.35909138772174,-1.672544348743,-0.62035912308817,1.12474360907435
"12918",0,93,5,2015,6,16,76,159,0,1,3,-0.541749880361111,0.0314243461418796,4,-1.28047547591616,-1.75467927907329,-0.595663431733295,0.567530687798904
"12919",1,94,5,2015,6,16,76,168,0,1,2,0.0470587819805199,-0.974627356945718,4,-1.30257820796914,-1.70327164870434,-0.74503786036992,0.354520898363524
"12920",0,95,5,2015,6,16,76,184,0,0,4,0.580319457308789,-1.0749622729178,4,-1.53754957699694,-1.61594458248308,-0.631111995319882,1.12474360907435
"12921",1,96,5,2015,6,16,76,73,0,1,2,-0.0751467894488751,-1.06056377092281,2,-1.40285508791923,-1.67887788370776,-0.49538000766261,1.39680285871217
"12922",1,97,5,2015,6,16,76,122,0,1,2,-0.793567421488349,0.38069406477382,4,-1.33310438263864,-1.76969219693826,-0.473126028388951,0.889681122773246
"12923",1,98,5,2015,6,16,76,184,0,1,3,-0.793567421488349,0.38069406477382,4,-1.31327043372647,-1.76969219693826,-0.473126028388951,0.279390825208203
"12925",0,100,6,2015,6,16,76,176,0,1,2,1.69498239671024,0.380642907979125,5,-1.00664438155661,0.761994846790457,-0.252850899582362,-0.941189769921883
"12926",0,101,6,2015,6,16,76,128,0,1,2,1.06543854389215,0.111304282583375,6,-1.00646267368233,0.747483217148883,-0.349937970008735,-0.43560865939234
"12927",1,102,6,2015,6,16,76,183,0,1,2,2.08011510666955,0.398135195324177,7,-1.13175516979705,0.640639555617313,-0.327156665691802,-0.941189769921883
"12928",1,103,6,2015,6,16,76,182,0,1,3,1.73571758718671,1.52148438941624,7,-1.30634458465495,0.59044061512709,-0.39369473678296,-0.797119838626532
"12930",0,105,6,2015,6,16,76,184,0,1,2,0.450707487610946,0.749391650947154,5,-0.862850603457074,1.14585213352944,-0.194082618024845,-1.29868951222215
